"tweet_id","text","created_at"
1332130839300251648,"What an absolutely shameful publicity stunt.  And a dangerous one, at that.  

Plus, he could have stayed in business by doing take out, delivery, etc..  Rather easily, I surmise. https://t.co/Y5F1TN9z5L","2020-11-27T01:15:16.000Z"
1332128694383611906,"@levinepmc His entire focus of 5 yrs has been to screw Alberta’s energy sector and appease UN. Nothing more than a celebrity PM. Now we are paying the price. I have a feeling everything is going to get bad for Canada in Jan - business foreclosures, rising covid cases/deaths. Hope I’m wrong.","2020-11-27T01:06:45.000Z"
1332126683672031243,"It’s a lie to control every aspect of our lives. Ours not theirs. Conditioning us to submit to government mandates. It’s disgusting. I grew up in Toronto. Seeing that business owner get hauled off for trying to make a living is infuriating. Between our ejection chaos and Covid 🤬 https://t.co/4mLhraYOwj","2020-11-27T00:58:45.000Z"
1332122709984161794,"""For two months, Yezin Al-Qaysi has been riding the #Toronto subway wearing a huge black ""mad helmet""… #Coronavirus #Covid19 #HighTech #Research #Virus https://t.co/yhxYDRyOne","2020-11-27T00:42:58.000Z"
1332119468919693314,"Despite Canada's advisory not to travel abroad for non-essential travel, Canadians can still leave the country for a leisure trip. https://t.co/fUa5Mz2q05 @sophiaharrisCBC","2020-11-27T00:30:05.000Z"
1332118695108366336,"Coronavirus: More protests as Toronto small business owners rally against lockdown measures https://t.co/Z7a0vwGXG6","2020-11-27T00:27:01.000Z"
1332117897091682306,"Modern American Hero: Barbecue owner Adam Skelly raises his fist outside his Etobicoke business that has defied provincial shutdown orders, in Toronto, Canada, on November 25, 2020 - arrested for breaking COVID-19 restrictions. https://t.co/upWwvx5hrT https://t.co/VFlMJUGqGy","2020-11-27T00:23:50.000Z"
1332112195803635712,"Canada lost nearly 2 million jobs in April amid COVID-19 crisis: Statistics Canada | CBC News https://t.co/z3Th30avRt","2020-11-27T00:01:11.000Z"
1332110880331460609,"This is Canada. Covid-19 is deadly. For the certain people at risk. All of those people live their own lives and have the RIGHT to chose what they do with that life. Every business is essential because that’s how those people provide for themselves and family. #Freedom https://t.co/ow5kjA2Soy","2020-11-26T23:55:57.000Z"
1332107800672014337,"@YuluPR Thank you for this! Please send me anything related in the future. I believe reporter Tyler Orton with our sister publication Business In Vancouver did a story on this report, which we shared :-) but please send things for the future! https://t.co/Cfl6OhnYn0","2020-11-26T23:43:43.000Z"
1332103821674221569,"The only thing more depressing than Covid &amp; Trudeau would be Covid &amp; Trudeau &amp; Notley.  

Thankfully this is a phoney-baloney poll (sponsored by the greediest union in Canada) and not a true representation of voter intentions.

https://t.co/4wiThQhxVT","2020-11-26T23:27:55.000Z"
1332102906816983043,"Disney announced a significant round of layoffs as the COVID-19 pandemic continues to hurt its bottom line. That story and more in today's business report https://t.co/BnT04fI8yX","2020-11-26T23:24:16.000Z"
1332102765540237313,"Adam Skelly (Adamson BBQ Owner) was just arrested for opening up and serving BBQ against Small Business Covid laws as protesters chant ""This is Canada not North Korea"", and ""Rise Up"". https://t.co/PDnG9eLZbq https://t.co/SEqS3dvRlp","2020-11-26T23:23:43.000Z"
1332102742781915138,"Everyone should order pick-up/delivery from their favourite BBQ restaurant tomorrow. They have the freedom to open with limitations and we have the liberty to choose from their available service options. Canada is open for business but closed to COVID! #cdnpoli #onpoli","2020-11-26T23:23:37.000Z"
1332102455987867649,"Coronavirus: Toronto BBQ owner who defied lockdown order taken into custody https://t.co/xlFZYftXpf via @YouTube

This is what Toronto police are concerned with, so much strife just so #Tory can destroy this mans business!
A shame &amp; a disgrace!
#onpoli","2020-11-26T23:22:29.000Z"
1332100101460746240,"@SheilaGunnReid This is all about smashing small business, who are according to the Trudeau Regime, all tax cheats. By your barbecue at Safeway or a big box store. In post covid Canada, there is only state corporatism and oligopoly. The free market economy is deliberately being crushed.","2020-11-26T23:13:08.000Z"
1332095673479532544,"@WBrettWilson The message is: ""buy your barbecue from Safeway, Costco or Superstore. There is no place in Trudeau Regime's Canada for small business as they are all tax cheats"". Post covid Canada economy will be state corporatism and oligopoly.","2020-11-26T22:55:32.000Z"
1332095234361217025,"@RT_com Surely it's because the BBQ owner is in Canada that he could even think of opening his business 'in defiance of Covid rules'.
In North Korea you would not even consider it. Arguably not even think of it (or be able to)!

Are legal workarounds not possible e.g. takeaway only?","2020-11-26T22:53:47.000Z"
1332094846178390017,"Canada-

""Skelley is facing nine charges, including operating a business without a licence.""

https://t.co/lqZ4Risama","2020-11-26T22:52:15.000Z"
1332092816021925888,"@TinaYazdani ""Skelley is facing nine charges, including operating a business without a licence.""

https://t.co/lqZ4Risama","2020-11-26T22:44:11.000Z"
1332092645435469826,"From Optimal Performance
👉Help for small business owners is here. 
👉Have you applied for the funds yet...up to 90% coverage? 
👉CoVID vaccines will go to LTC, healthcare workers, seniors and essential service workers first.
👉 Canada needs more altruistic people like you 🤗 https://t.co/w7ngtVXXT3","2020-11-26T22:43:30.000Z"
1332092134154006531,"C'mon @fordnation , you have to limit the big box stores to essentials only, small business is taking it the neck, @WalmartCanada @costcocanada @CanadianTire  should only sell the basics.  @LoblawsON needs to close @JoeFresh   Its only fair. #COVID #Ontario #ShopLocalToronto","2020-11-26T22:41:28.000Z"
1332089603726127108,"📢The Visa Application Centre (VAC) in Santiago will re-open for business on November 30.  
Biometric appointments will be booked for those who are exempt of travel restrictions ➡️ https://t.co/TEFNjUcRny  
#COVID19 travel restrictions to 🇨🇦 are in place: https://t.co/7XBmsmnjiY https://t.co/MiKkIh2Eh1","2020-11-26T22:31:25.000Z"
1332087428664856582,"In Toronto they brought in the mounted police to help shut down a BBQ business operating in violation of the Covid shutdown. https://t.co/xwk8y3Sz6i","2020-11-26T22:22:46.000Z"
1332086762005426178,"@MikhailaAleksis Wall of Shame for Ontario.Rioting, pulling down statues, lighting fires and casual violence is oh so progressive. But running a small business and trying to survive in covid is jailable. This isn't Canada anymore. 
With distancing in place let people choose. If worried, stay home","2020-11-26T22:20:07.000Z"
1332084428504436736,"The Ontario government is introducing new legislation aimed at reducing delivery fees for restaurants. Restaurants should expect a cap of 15% for delivery fees, similar to what has been put in place in NYC, with an overall cap of 20% inclusive of all fees: https://t.co/DcBQUriTPo","2020-11-26T22:10:51.000Z"
1332084124828512259,"WOW ! 
All this because a Guy tried to keep His business afloat ?
WHAT HAPPENED TO A FREE CANADA ?
And don't tell me this is because of COVID !
It's ALL about Government Tyranny ! https://t.co/C1mKm3CN58","2020-11-26T22:09:38.000Z"
1332082559275110401,"Thanks @VictoriaNews for their coverage of our Reboot Report. 

“Emilie de Rosenroll called the plan a ‘blueprint for the future.’

‘It drew unparalleled collaboration in Canada’s largest non-government cross-sector economic recovery effort,’ she said.”

 https://t.co/OzKEOkwOkx","2020-11-26T22:03:25.000Z"
1332080032190144512,"Coronavirus: Essential business distinction leaves some in Peel, Toronto without options - [Coronavirus], Source: Global News - https://t.co/IdHhiyZX6C https://t.co/owRij2xsw2","2020-11-26T21:53:23.000Z"
1332078184486088711,"Perth Community Futures recently received an additional $1.5 million through Canada's Regional Relief and Recovery Fund, which the business development corporation will provide to businesses in need in the form of as much as $40,000 loans @BeaconGalen https://t.co/kY1216PC94","2020-11-26T21:46:02.000Z"
1332078131369439233,"Perth Community Futures recently received an additional $1.5 million through Canada's Regional Relief and Recovery Fund, which the business development corporation will provide to businesses in need in the form of as much as $40,000 loans @thebeaconherald https://t.co/yXEmXypoHo","2020-11-26T21:45:49.000Z"
1332077920072785920,"In Toronto the police arrest the owner of a BBQ restaurant, for doing business during a Covid shutdown. https://t.co/tcuffKIJ2T","2020-11-26T21:44:59.000Z"
1332075699948187651,"Why the federal government lets Canadians travel abroad during the COVID-19 pandemic. https://t.co/VHHgTL6od2  via The Torontonian @Toronto_nian - Toronto's Own #SupportLocal https://t.co/p2FyOunqme","2020-11-26T21:36:10.000Z"
1332074570493267968,"Go to Costco or Walmart, it is safe there. Don't go to local business or you might get COVID or get arrested.  #ontario #IStandWithAdam  #freeadam https://t.co/Sgzm4L0Sm9","2020-11-26T21:31:41.000Z"
1332074282625757186,"Ontario COVID-19 deaths :
3,248 deaths since Jan 15/20 (yes, this is sad)
2/3 of the deaths (2,270) are from long term care homes (very sad)
but why destroy families? small business? education? (extremely detrimental)

@fordnation @cityoftoronto @CityBrampton @regionofpeel","2020-11-26T21:30:32.000Z"
1332073897198497792,"Here's a glimpse of what's going in our neck of the woods. 

A small business owner (Toronto restaurant) defies COVID 19 (Corona) lockdown orders. 

#COVID19 #Toronto #The6ix #Canada #Pandemic 

https://t.co/OEnNP5E666","2020-11-26T21:29:00.000Z"
1332073846539685889,"“This is fuckin’ Canada not North Korea...”

The big govs are desperate to decimate small business owners to bolster ties with corporations and COVID has given them the platform the justify it to the masses. https://t.co/qj4vqRSr8x","2020-11-26T21:28:48.000Z"
1332073652339163136,"Bank of Canada’s Tiff Macklem says recent COVID-19 vaccine news is promising, recovery to be tough https://t.co/8JV5Gcn38x","2020-11-26T21:28:02.000Z"
1332073178840006656,"(AP News) The Latest: South Dakota group commemorates COVID-19 deaths https://t.co/idfECGnrlQ #AccidentsAndDisasters #Africa #ArtsAndEntertainment #Asia #Business #Canada #Celebrity","2020-11-26T21:26:09.000Z"
1332072184357982215,"I'm not going to comment if its because Adam Skelly is white. But Black business owners have been promised $165M from Trudeau. 

It doesn't seem fair to single out people based on skin colour.

https://t.co/khBxuyNouW https://t.co/wqjRlXy8PF","2020-11-26T21:22:12.000Z"
1332072020440301569,"#Canada #Consumer #Economy The coronavirus rent subsidy caps how much business chains can get. Is that unfair? https://t.co/Mz15psxgb8 https://t.co/GA5oXyiqcm https://t.co/djo5He4JJa","2020-11-26T21:21:33.000Z"
1332071049157087232,"@BiancaTheBrave @Victoria59L @OttawaPolitico You really like calling people nazis eh? Kinda cute since it was the cops and the Toronto dept OH that acted like jackboots. People have a right to work their business and provide for their families no matter how much you are pooping your pants about Covid.","2020-11-26T21:17:41.000Z"
1332070558293344256,"Time to start a gofundme for this guy’s legal fees.  None of this makes any sense!!!  Releasing criminals from prison so they don’t catch CoVID but arresting business owners for trying to save their businesses!?  Tyranny has arrived in Canada!  And these police are disgusting!!! https://t.co/b4g3Iy0Q2e","2020-11-26T21:15:44.000Z"
1332069913809195011,"Restaurant owner that defied Ontario COVID-19 overreach by keeping his restaurant open is now arrested. REMEMBER: small business owners are the enemy. Repeat 3x every minute so you don’t forget. 🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/ePBpsykQ0h","2020-11-26T21:13:10.000Z"
